name,st_stusps,lon,lat,population,pop,death_cause,deaths_dod,confirmed,confirmed_per_100k,deaths_covid,deaths_per_100k,crude_rate,rin_flag
Clinton,MO,-94.4045845474027,39.6017727822206,102542,20387,Suicide,28,1450,7112.3755334281705,60,294.305194486683,27.305884418092102,0
Camden,MO,-92.76603990427651,38.0270272748495,224202,46305,Suicide,51,3585,7742.14447683835,73,157.650361731994,22.7473439130784,0
Dade,MO,-93.8502694837907,37.4320646091911,38011,7561,Suicide,0,410,5422.56315302209,12,158.709165454305,0.0,0
Christian,MO,-93.18885852063829,36.9695691374004,422196,88595,Suicide,77,6513,7351.4306676449,63,71.11010779389359,18.2379747794863,0
Cedar,MO,-93.8566017603281,37.723852372459895,70140,14349,Suicide,19,633,4411.45724440728,9,62.722140915743296,27.0886797832906,0
Cape Girardeau,MO,-89.6844669417931,37.3840256864073,392442,78871,Suicide,73,7160,9078.114896476529,110,139.468245616259,18.6014748676238,1
Carroll,MO,-93.5051764547925,39.426986287541496,44487,8679,Suicide,13,773,8906.556054845028,18,207.397165572071,29.2220199159305,0
Cass,MO,-94.354891540751,38.6469872007173,514015,105780,Suicide,108,6745,6376.441671393461,69,65.22972206466251,21.0110599885217,0
Chariton,MO,-92.9626386444539,39.515091207863705,37730,7426,Suicide,0,400,5386.47993536224,3,40.3985995152168,0.0,0
Worth,MO,-94.4221231812294,40.4791019701783,10251,2013,Suicide,0,136,6756.08544461004,1,49.6770988574267,0.0,0
Beaverhead,MT,-112.89884034728,45.1327127884877,46884,9453,Suicide,15,847,8960.11848090553,8,84.6292182375965,31.9938571794216,0
Clark,MO,-91.738354429222,40.4103379256747,34006,6797,Suicide,0,438,6444.0194203325,6,88.2742386346918,0.0,0
Clay,MO,-94.4208856120913,39.31050761779171,1197643,249948,Suicide,233,7362,2945.4126458303303,123,49.2102357290316,19.4548792920762,0
Cole,MO,-92.2816395844916,38.505407049955295,383412,76745,Suicide,61,8277,10785.067431103,104,135.513714248485,15.9097785150178,0
Cooper,MO,-92.810108527845,38.8435452636376,88186,17709,Suicide,13,1628,9193.06567282173,21,118.583770963917,14.7415689565237,0
DeKalb,MO,-94.4047238548215,39.8931545638436,63210,12547,Suicide,10,886,7061.4489519407,23,183.310751574081,15.8202816010125,0
Dent,MO,-91.5079127850724,37.6066305732376,77556,15573,Suicide,11,789,5066.46118281641,11,70.6350735246902,14.183299809170101,0
Douglas,MO,-92.4987860121146,36.9325919211293,66950,13185,Suicide,21,739,5604.85400075844,23,174.440652256352,31.3666915608663,0
Greene,MO,-93.34199961735479,37.258048124399096,1444355,293086,Suicide,317,22066,7528.84818790389,378,128.972383532479,21.947512903683702,0
Gasconade,MO,-91.50792244878409,38.4408757741434,73963,14706,Suicide,15,829,5637.15490276078,33,224.398204814361,20.280410475508003,0
Franklin,MO,-91.0750308054533,38.4111199969078,514348,103967,Suicide,120,7928,7625.49655179047,131,126.001519712986,23.330507749617,0
Grundy,MO,-93.56535623618392,40.1139219652199,50322,9850,Suicide,0,793,8050.761421319799,30,304.568527918782,0.0,0
Harrison,MO,-93.9920403258522,40.3546691814441,42748,8352,Suicide,0,780,9339.08045977012,11,131.704980842912,0.0,0
Henry,MO,-93.7927517818233,38.3851785877718,108869,21824,Suicide,27,1625,7445.931085043991,28,128.299120234604,24.800448245138696,0
Hickory,MO,-93.32075053365558,37.940797561686296,46673,9544,Suicide,13,456,4777.87091366303,10,104.77787091366301,27.853362757911402,0
Knox,MO,-92.14806315626171,40.128242200124,19768,3959,Suicide,0,170,4294.013639808029,2,50.5178075271533,0.0,0
Holt,MO,-95.21555764592442,40.094418447285,22265,4403,Suicide,0,355,8062.68453327277,10,227.117874176698,0.0,0
Howard,MO,-92.69627275237791,39.1425004394409,50632,10001,Suicide,13,688,6879.3120687931205,4,39.996000399959996,25.675462158318897,0
Howell,MO,-91.88652541108759,36.7740235128324,200679,40117,Suicide,51,2713,6762.71904678814,41,102.20106189396,25.413720419176897,0
Iron,MO,-90.7734776239932,37.5551592746065,50817,10125,Suicide,11,459,4533.333333333329,1,9.876543209876539,21.646299466713902,0
Jasper,MO,-94.340610718348,37.2035556515656,596103,121328,Suicide,157,11452,9438.87643412897,193,159.07292628247401,26.3377302244746,0
Jackson,MO,-94.34613475493141,39.0084734454814,3461817,703011,Suicide,649,27878,3965.5140531229204,306,43.5270571868719,18.7473803496834,0
Lawrence,MO,-93.8329588875298,37.1063855557546,191377,38355,Suicide,39,2619,6828.3144309738,61,159.040542302177,20.3786243906008,0
Jefferson,MO,-90.5377314103393,38.261059801880606,1119223,225081,Suicide,257,17977,7986.902492880341,168,74.63979633998429,22.9623587077821,0
Johnson,MO,-93.8064147425107,38.7440596895898,269804,54062,Suicide,58,3626,6707.11405423403,35,64.7404831489771,21.497086774102698,0
Laclede,MO,-92.5903397770158,37.658319134401296,177558,35723,Suicide,39,2798,7832.48887271506,57,159.561067099628,21.964653803264298,0
Lewis,MO,-91.7221060390349,40.0968753248723,50301,9776,Suicide,14,617,6311.37479541735,3,30.6873977086743,27.832448659072398,0
Lafayette,MO,-93.7855032069516,39.0655542038342,163246,32708,Suicide,27,2366,7233.70429252782,46,140.638375932494,16.5394557906472,0
Livingston,MO,-93.54825544671931,39.782113525844295,75635,15227,Suicide,14,1243,8163.131279963221,32,210.15301766598802,18.50994909764,0
Polk,MO,-93.400531282264,37.616490367625204,157563,32149,Suicide,29,2058,6401.44327972876,25,77.7629164204174,18.4053362781871,0
Linn,MO,-93.1071986829866,39.8702023812884,61014,11920,Suicide,18,519,4354.02684563758,10,83.8926174496644,29.501425902251896,0
Lincoln,MO,-90.96006716464659,39.0580352302794,278081,59013,Suicide,61,4030,6829.00377882839,24,40.6690051344619,21.9360546027956,0
Pulaski,MO,-92.20763840580709,37.824580783840105,263384,52607,Suicide,48,2891,5495.466382800771,34,64.6301822951318,18.224341645658104,0
McDonald,MO,-94.3483381491605,36.6286899743158,113969,22837,Suicide,16,1858,8135.919779305509,24,105.09261286508699,14.038905316357999,0
Macon,MO,-92.56461405716551,39.8307827508269,76388,15117,Suicide,15,1149,7600.71442746577,10,66.1506912747238,19.6365921348903,0
Madison,MO,-90.3450213906615,37.478046734966796,61650,12088,Suicide,13,1320,10919.9205823958,13,107.544672402383,21.0867802108678,0
Shelby,MO,-92.07659853130421,39.7977639992022,30389,5930,Suicide,11,341,5750.4215851602,5,84.3170320404722,36.197308236533,0
Maries,MO,-91.9248578100317,38.161646367229295,44470,8697,Suicide,0,514,5910.08393698977,7,80.48752443371279,0.0,0
Marion,MO,-91.62243354962901,39.8059439662646,143920,28530,Suicide,29,2570,9008.0616894497,36,126.182965299685,20.1500833796554,0
Mercer,MO,-93.5685506840065,40.4223337243389,18431,3617,Suicide,0,160,4423.555432679021,2,55.2944429084877,0.0,0
Miller,MO,-92.4283836909528,38.2145055512881,126024,25619,Suicide,23,2265,8841.09450017565,45,175.65088410945,18.2504919697835,0
Randolph,MO,-92.49707867886958,39.4401358486205,124873,24748,Suicide,32,1780,7192.500404073059,24,96.9775335380637,25.626036052629498,0
Mississippi,MO,-89.29114530483321,36.8280856800303,68989,13180,Suicide,13,1209,9172.98937784522,21,159.332321699545,18.8435837597298,0
Moniteau,MO,-92.58309196829781,38.632757227368,80021,16132,Suicide,11,1644,10190.924869824,27,167.369204066452,13.7463915722123,0
Monroe,MO,-92.0007316153493,39.495449970029604,43124,8644,Suicide,0,572,6617.30680240629,7,80.98102730217491,0.0,0
Montgomery,MO,-91.47022826605681,38.9414596556394,58136,11551,Suicide,19,549,4752.835252359099,10,86.57259111765221,32.6819870648135,0
Morgan,MO,-92.885992610163,38.423716617628,101127,20627,Suicide,19,1584,7679.25534493625,34,164.832501090803,18.788256350925103,0
Newton,MO,-94.3392558832394,36.9055064274131,292463,58236,Suicide,57,3892,6683.15131533759,60,103.029054193283,19.489644843963198,0
Ozark,MO,-92.44468627746599,36.6493129151718,46341,9174,Suicide,10,514,5602.79049487683,10,109.003706126008,21.5791631600527,0
New Madrid,MO,-89.65174111082692,36.5945908843514,89273,17076,Suicide,23,1728,10119.4659170766,41,240.103068634341,25.763668746429502,0
Phelps,MO,-91.7923371451585,37.8771667314024,223725,44573,Suicide,43,2865,6427.657999237211,107,240.05563906400698,19.220024583752398,0
Nodaway,MO,-94.88344744029379,40.3607462097504,113337,22092,Suicide,15,2501,11320.8401231215,22,99.5835596596053,13.2348659308081,0
Oregon,MO,-91.40334847076599,36.686643907714796,53752,10529,Suicide,11,654,6211.416088897329,3,28.4927343527401,20.464354814704603,0
Pike,MO,-91.1713721113746,39.3438300391003,92398,18302,Suicide,18,1431,7818.81761556114,17,92.8860233854224,19.4809411459123,0
Osage,MO,-91.8618263170389,38.460384331884896,68371,13615,Suicide,15,1341,9849.43077488065,10,73.44840249724571,21.939126237732395,0
St. Clair,MO,-93.77596727078291,38.037193558847605,46926,9397,Suicide,11,543,5778.439927636479,6,63.85016494625939,23.441162681669002,0
Pemiscot,MO,-89.7854008841621,36.2113838924558,85303,15805,Suicide,13,1375,8699.77855109143,23,145.523568490984,15.2397922699084,0
Platte,MO,-94.77381633623301,39.380292483348704,493365,104418,Suicide,88,2865,2743.77980807907,35,33.5191250550671,17.8366929149818,0
Pettis,MO,-93.28509782377328,38.7282915703505,211793,42339,Suicide,32,4576,10808.0020784619,69,162.970311060724,15.1090923684919,0
Perry,MO,-89.8244424210893,37.707158314698795,96045,19136,Suicide,14,1983,10362.6672240803,22,114.966555183946,14.576500598677699,0
Ralls,MO,-91.52203095037399,39.52768456988029,51111,10309,Suicide,10,734,7119.99223979047,10,97.00261907071491,19.565259924478102,0
Putnam,MO,-93.01616564495001,40.4789127086442,24108,4696,Suicide,0,216,4599.659284497439,2,42.589437819420795,0.0,0
St. Charles,MO,-90.6748753264728,38.7819234619981,1950687,402022,Suicide,287,31212,7763.754222405741,344,85.5674565073553,14.712765297559303,0
Ray,MO,-93.9899232793015,39.3523864397049,114251,23018,Suicide,25,1384,6012.68572421583,17,73.8552437223043,21.881646550139603,0
Reynolds,MO,-90.9690859409322,37.3623193698746,31981,6270,Suicide,11,256,4082.9346092503997,3,47.8468899521531,34.3954222819799,0
Ripley,MO,-90.86382534001271,36.6528053887367,68553,13288,Suicide,15,770,5794.701986754971,10,75.2558699578567,21.8808804866308,0
Ste. Genevieve,MO,-90.1945236522636,37.894409111648706,89594,17894,Suicide,12,1553,8678.88677769085,12,67.0615848887895,13.393754046029901,0
St. Francois,MO,-90.4722754663506,37.8102660630456,332504,67215,Suicide,63,7300,10860.6709811798,83,123.484341292866,18.947140485528,0
Lincoln,NV,-114.877540318341,37.6433283100354,25699,5183,Suicide,0,340,6559.907389542739,1,19.293845263361,0.0,0
St. Louis,MO,-90.44334713686659,38.6405352418629,4997490,994205,Suicide,707,82049,8252.72453870178,1663,167.269325742679,14.1471018451263,0
Stone,MO,-93.4559893575791,36.7469268762252,156542,31952,Suicide,53,1898,5940.160240360539,31,97.02053079619431,33.856728545693805,0
Saline,MO,-93.20184465806271,39.1368468971266,115140,22761,Suicide,16,2304,10122.5780941083,30,131.804402267036,13.8961264547507,0
Banner,NE,-103.710516261097,41.5460432331097,3822,745,Suicide,0,27,3624.1610738255,0,0.0,0.0,0
Scotland,MO,-92.1470265906666,40.452590969877704,24578,4902,Suicide,0,236,4814.36148510812,3,61.1995104039168,0.0,0
Schuyler,MO,-92.52091986867079,40.4702536281835,22307,4660,Suicide,0,256,5493.56223175966,1,21.4592274678112,0.0,0
Sullivan,MO,-93.111493766476,40.2106007685814,31476,6089,Suicide,0,737,12103.7937263919,13,213.49975365413002,0.0,0
Shannon,MO,-91.40046314982571,37.1573611495255,41193,8166,Suicide,0,454,5559.63752143032,10,122.458976242959,0.0,0
Scott,MO,-89.56851988226971,37.0530399388883,193655,38280,Suicide,48,3645,9521.94357366771,71,185.475444096134,24.786346853941303,0
Taney,MO,-93.0411344889553,36.6547600544781,274764,55928,Suicide,59,4352,7781.433271348879,68,121.584894864826,21.472973169702,0
Custer,MT,-105.571728515797,46.252671279427396,59458,11402,Suicide,19,1111,9743.904578144191,14,122.78547623223999,31.9553298126409,0
Texas,MO,-91.96504500578742,37.317300822651895,128413,25398,Suicide,21,1490,5866.6036695802795,21,82.6836758799905,16.353484460296098,0
Vernon,MO,-94.34243588537821,37.850582395978996,103515,20563,Suicide,23,1317,6404.707484316489,32,155.619316247629,22.2190020769937,0
Warren,MO,-91.1606705864226,38.764605660361,169652,35649,Suicide,34,1961,5500.85556397094,12,33.661533282841,20.041025157381,0
Washington,MO,-90.8774136810421,37.961688550042,124669,24730,Suicide,28,2049,8285.48321876264,41,165.79053780833001,22.459472683666302,0
Wayne,MO,-90.4614054316989,37.112646513605206,66414,12873,Suicide,20,783,6082.49825215567,9,69.9137730132836,30.1141325624115,0
Webster,MO,-92.87588214603501,37.2808989100957,190251,39592,Suicide,43,2897,7317.134774701959,46,116.18508789654499,22.6017208845157,0
Wright,MO,-92.4687229818754,37.2701525203101,91554,18289,Suicide,22,1304,7129.96883372519,24,131.226420252611,24.029534482382,0
St. Louis,MO,-90.24511587000478,38.6358249242974,1555972,300576,Suicide,199,19952,6637.921856701801,348,115.777706802938,12.789433228875598,0
Daniels,MT,-105.548541678401,48.783789086446895,8792,1690,Suicide,0,184,10887.573964497,6,355.029585798817,0.0,0
Broadwater,MT,-111.495494973617,46.3324059028699,29124,6237,Suicide,0,353,5659.77232643899,3,48.100048100048106,0.0,0
Big Horn,MT,-107.489801808678,45.423356116894105,66565,13319,Suicide,15,2251,16900.6682183347,69,518.056911179518,22.534364906482395,0
Dawson,MT,-104.899497810165,47.266382734995005,46100,8613,Suicide,0,1016,11796.1221409497,27,313.479623824451,0.0,0
Deer Lodge,MT,-113.067924608573,46.0607308713194,45611,9140,Suicide,20,958,10481.400437636801,9,98.46827133479209,43.849071495911105,0
Blaine,MT,-108.958620451035,48.43267934083139,33312,6681,Suicide,0,667,9983.53539889238,24,359.227660529861,0.0,0
Carter,MT,-104.536159528347,45.51679033890571,6012,1252,Suicide,0,139,11102.2364217252,5,399.361022364217,0.0,0
Carbon,MT,-109.028060066015,45.2273869918833,52677,10725,Suicide,14,768,7160.839160839159,11,102.564102564103,26.577063993773397,0
Gallatin,MT,-111.17038621219801,45.540405641521104,522235,114434,Suicide,102,11182,9771.5713861265,44,38.450110981002204,19.5314369967543,0
Petroleum,MT,-108.250197375208,47.117542674629604,2485,487,Suicide,0,11,2258.7268993839803,1,205.338809034908,0.0,0
Phillips,MT,-107.91325243445999,48.2591862930433,20687,3954,Suicide,10,470,11886.6970156803,13,328.780981284775,48.33953690723639,0
Pershing,NV,-118.404413536261,40.4404093375221,33066,6725,Suicide,12,867,12892.1933085502,16,237.91821561338298,36.2910542551261,0
Judith Basin,MT,-110.266027114855,47.04543212724111,9770,2007,Suicide,0,82,4085.70004982561,1,49.825610363726994,0.0,0
Sanders,MT,-115.133300797235,47.67477959120401,57789,12113,Suicide,10,547,4515.809460909771,10,82.5559316436886,17.304331274117903,0
McCone,MT,-105.79542537969,47.6452120851021,8470,1664,Suicide,0,157,9435.09615384615,0,0.0,0.0,0
Musselshell,MT,-108.398104839629,46.4965844628442,23050,4633,Suicide,11,287,6194.69026548673,8,172.674293114613,47.722342733188704,0
Park,MT,-110.52666170614799,45.4883444441453,81055,16606,Suicide,34,1023,6160.42394315308,7,42.153438516199,41.946826229103706,0
Treasure,MT,-107.27163081484699,46.211453485541,3439,696,Suicide,0,53,7614.94252873563,1,143.67816091953998,0.0,0
Powder River,MT,-105.630189959459,45.394979632159206,8770,1682,Suicide,0,108,6420.92746730083,6,356.718192627824,0.0,0
Pondera,MT,-112.226346885018,48.2277650849145,30419,5911,Suicide,0,435,7359.1608864828295,3,50.7528336998816,0.0,0
Powell,MT,-112.936109443519,46.856351002344596,34370,6890,Suicide,11,862,12510.885341074,7,101.59651669085599,32.0046552225778,0
Richland,MT,-104.56141350645399,47.787886357246705,56970,10803,Suicide,20,965,8932.703878552249,13,120.336943441637,35.106196243637,0
Sweet Grass,MT,-109.94103788866501,45.81388541562411,18323,3737,Suicide,0,330,8830.612791008829,6,160.556596200161,0.0,0
Rosebud,MT,-106.730705297421,46.2297014690711,46322,8937,Suicide,12,1145,12811.9055611503,40,447.57748685241097,25.9056172013298,0
Teton,MT,-112.24083003895001,47.837114030628996,30471,6147,Suicide,0,379,6165.6092402798095,5,81.34049129656741,0.0,0
Blaine,NE,-99.97682595852079,41.912779490813,2433,465,Suicide,0,19,4086.0215053763395,0,0.0,0.0,0
Sheridan,MT,-104.50467321359501,48.72123316917789,17924,3309,Suicide,0,379,11453.6113629495,5,151.103052281656,0.0,0
Stillwater,MT,-109.39521573669799,45.6690390022279,47135,9642,Suicide,13,622,6450.94378759593,12,124.455507156192,27.5803543014745,0
Toole,MT,-111.695639251602,48.6553983079335,24953,4736,Suicide,0,691,14590.3716216216,8,168.918918918919,0.0,0
Wheatland,MT,-109.84457085829,46.466298689032094,10705,2126,Suicide,0,155,7290.68673565381,6,282.220131702728,0.0,0
Wibaux,MT,-104.248981530411,46.965263071451,5398,969,Suicide,0,113,11661.506707946299,5,515.9958720330239,0.0,0
Boone,NE,-98.0672399623558,41.706783918057496,26591,5192,Suicide,0,473,9110.16949152542,4,77.0416024653313,0.0,0
Yellowstone,MT,-108.274415800453,45.93734437039289,790236,161300,Suicide,193,15127,9378.177309361441,176,109.113453192808,24.4230837370102,0
Adams,NE,-98.5012092108898,40.5244761139272,157917,31363,Suicide,25,2593,8267.703982399642,37,117.973408156108,15.831101148071498,0
Antelope,NE,-98.06668572770609,42.1769072786242,31839,6298,Suicide,0,458,7272.1498888536,6,95.26833915528739,0.0,0
Brown,NE,-99.92950050507929,42.4299982186445,14834,2955,Suicide,0,211,7140.439932318101,2,67.68189509306261,0.0,0
Boyd,NE,-98.76654088789628,42.8996962923069,9953,1919,Suicide,0,171,8910.89108910891,3,156.331422615946,0.0,0
Buffalo,NE,-99.0749783100414,40.8551547885921,245817,49659,Suicide,34,4764,9593.42717332206,55,110.755351497211,13.8314274439929,0
Butler,NE,-97.13175614429241,41.2260763817516,40527,8016,Suicide,0,764,9530.9381237525,11,137.225548902196,0.0,0
Burt,NE,-96.32861665594879,41.851531511012396,32727,6459,Suicide,0,572,8855.86004025391,10,154.822727976467,0.0,0
Cass,NE,-96.14087548318192,40.909711487732395,128851,26248,Suicide,20,2061,7852.026821091129,14,53.3373971350198,15.5218042545265,0
Torrance,NM,-105.85081839526899,34.6404650843086,77495,15461,Suicide,25,580,3751.3744259750297,9,58.210982472026394,32.260145815859104,0
Cedar,NE,-97.2524182083718,42.5992542209983,42821,8402,Suicide,0,645,7676.7436324684595,11,130.921209235896,0.0,0
Chase,NE,-101.69798368082199,40.5241766000538,19819,3924,Suicide,0,428,10907.2375127421,3,76.4525993883792,0.0,0
Cherry,NE,-101.11859469191401,42.544986725713,29021,5689,Suicide,0,262,4605.37880119529,6,105.466690103709,0.0,0
Cheyenne,NE,-102.99495712777599,41.2197673117332,49352,8910,Suicide,0,837,9393.93939393939,15,168.350168350168,0.0,0
Clay,NE,-98.05128639270409,40.524434737931706,31206,6203,Suicide,0,622,10027.4060938256,11,177.333548283089,0.0,0
Colfax,NE,-97.0864674690928,41.5740108466491,52904,10709,Suicide,10,1516,14156.3171164441,20,186.758801008498,18.9021624073794,0
Cuming,NE,-96.78738587984378,41.916398531739,45150,8846,Suicide,0,953,10773.230838797199,9,101.740899841736,0.0,0
Dawes,NE,-103.13543406382799,42.719715633635296,44682,8589,Suicide,0,619,7206.892536965891,18,209.570380719525,0.0,0
Custer,NE,-99.72615089265051,41.3942786171931,54078,10777,Suicide,13,764,7089.171383501899,18,167.022362438526,24.0393505676985,0
Dakota,NE,-96.56456903631859,42.3911290349837,102365,20026,Suicide,0,3643,18191.3512433836,57,284.629981024668,0.0,0
Dawson,NE,-99.81957621607549,40.869948820654294,119040,23595,Suicide,15,2671,11320.194956558602,29,122.907395634668,12.600806451612899,0
Dixon,NE,-96.86775695385559,42.493212653082104,28804,5636,Suicide,0,531,9421.57558552165,8,141.94464158978002,0.0,0
Dodge,NE,-96.6540061954399,41.577904555650704,183705,36565,Suicide,32,4316,11803.6373581294,52,142.21249829071502,17.4192319207425,0
Frontier,NE,-100.39414992409401,40.530093751779596,13189,2627,Suicide,0,181,6889.98858012942,1,38.06623524933379,0.0,0
Dundy,NE,-101.687947395986,40.1762005186839,9087,1693,Suicide,0,150,8860.01181334909,4,236.266981689309,0.0,0
Fillmore,NE,-97.5964999004322,40.5246568898456,28109,5462,Suicide,0,456,8348.59025997803,9,164.774807762724,0.0,0
Douglas,NE,-96.15428468773779,41.2953419594079,2776803,571327,Suicide,327,60587,10604.6099694221,573,100.29282705000799,11.776132480410002,0
Furnas,NE,-99.9123095006361,40.176443732502,24032,4676,Suicide,0,442,9452.523524379809,4,85.5431993156544,0.0,0
Gage,NE,-96.68944160809721,40.2618899346866,108456,21513,Suicide,26,1993,9264.16585320504,16,74.3736345465532,23.972855351478895,0
Garden,NE,-102.335458377678,41.619401069064104,9562,1837,Suicide,0,104,5661.40446379967,1,54.4365813826892,0.0,0
Garfield,NE,-98.99140271554691,41.9143562134792,10045,1969,Suicide,0,141,7160.995429151851,3,152.361604875571,0.0,0
Gosper,NE,-99.83070272142191,40.5148187365877,9938,1990,Suicide,0,177,8894.47236180905,4,201.005025125628,0.0,0
Hamilton,NE,-98.02286284673279,40.873023167164504,45998,9324,Suicide,0,839,8998.283998284,15,160.875160875161,0.0,0
Harlan,NE,-99.4046460197213,40.176491908752105,17261,3380,Suicide,0,199,5887.57396449704,0,0.0,0.0,0
Hayes,NE,-101.061857266977,40.5247744916645,4571,922,Suicide,0,58,6290.672451193061,0,0.0,0.0,0
Hitchcock,NE,-101.04225560693199,40.1763376005459,14249,2762,Suicide,0,215,7784.214337436641,3,108.616944243302,0.0,0
Union,NM,-103.47099928606801,36.4816004683601,20986,4059,Suicide,0,209,5149.05149051491,8,197.092880019709,0.0,0
Hooker,NE,-101.135320153778,41.9160656730387,3524,682,Suicide,0,49,7184.750733137829,2,293.255131964809,0.0,0
Howard,NE,-98.5171094376379,41.2200484598136,32105,6445,Suicide,0,496,7695.88828549263,15,232.73855702094602,0.0,0
Holt,NE,-98.7838305792161,42.4557115302803,51346,10067,Suicide,0,748,7430.21754246548,14,139.068242773418,0.0,0
Jefferson,NE,-97.1427217903282,40.1757321052434,36050,7046,Suicide,0,605,8586.43201816634,1,14.192449616803902,0.0,0
Johnson,NE,-96.26508490650428,40.392632367251004,25848,5071,Suicide,0,611,12048.905541313401,7,138.039834352199,0.0,0
Kearney,NE,-98.948014282701,40.5067032203454,32855,6495,Suicide,0,631,9715.16551193225,4,61.5858352578907,0.0,0
Keith,NE,-101.66128214457501,41.198838241214105,40295,8034,Suicide,0,640,7966.14388847399,3,37.341299477221796,0.0,0
Madison,NE,-97.60076428208109,41.9166951090863,175764,35099,Suicide,26,4007,11416.2796660874,40,113.96336077950899,14.792562754602802,0
Kimball,NE,-103.714917270763,41.1977679918165,18318,3632,Suicide,0,372,10242.2907488987,6,165.19823788546302,0.0,0
Keya Paha,NE,-99.7123999184209,42.878875915329,4008,806,Suicide,0,42,5210.91811414392,0,0.0,0.0,0
Pawnee,NE,-96.2370616797055,40.1314633894865,13286,2613,Suicide,0,184,7041.71450440107,1,38.2701875239189,0.0,0
Knox,NE,-97.89190471016441,42.6368186710908,42487,8332,Suicide,11,801,9613.53816610658,9,108.017282765242,25.8902723185916,0
Lancaster,NE,-96.68775309564671,40.784171818294396,1549530,319090,Suicide,216,26391,8270.70732395249,137,42.9345952552571,13.939710751001899,0
Lincoln,NE,-100.74529606162201,41.0477416068144,177486,34914,Suicide,29,3380,9680.93028584522,41,117.43140287563699,16.3393169038685,0
Merrick,NE,-98.0380199152074,41.1690398062756,38996,7755,Suicide,0,699,9013.53965183752,13,167.633784655061,0.0,0
Morrill,NE,-103.01061434503401,41.716014839184,24025,4642,Suicide,0,445,9586.385178802242,15,323.13657906075,0.0,0
Nance,NE,-97.99220456501752,41.397323605958,17880,3519,Suicide,0,366,10400.6820119352,10,284.171639670361,0.0,0
Perkins,NE,-101.649796429025,40.8509659053952,14565,2891,Suicide,0,256,8855.0674507091,11,380.49117952265703,0.0,0
Nemaha,NE,-95.8498338484721,40.387650662617,35099,6972,Suicide,0,564,8089.5008605852,13,186.460126219162,0.0,0
Nuckolls,NE,-98.04718735246179,40.176389236245,21433,4148,Suicide,0,345,8317.261330761808,1,24.108003857280604,0.0,0
Otoe,NE,-96.1347649755583,40.64850041119671,79874,16012,Suicide,15,1173,7325.755683237571,4,24.981264051961002,18.7795778350903,0
Phelps,NE,-99.4145478426157,40.511105793377205,45805,9034,Suicide,0,861,9530.661943767991,8,88.55435023245519,0.0,0
Pierce,NE,-97.60130057419029,42.264360797261894,35849,7148,Suicide,0,576,8058.19809736989,20,279.798545047566,0.0,0
Platte,NE,-97.5211391344846,41.571296345510895,164912,33470,Suicide,20,3734,11156.259336719399,46,137.436510307738,12.127680217328,0
Polk,NE,-97.5684354785965,41.1869032783326,26282,5213,Suicide,0,372,7136.0061384999,9,172.645309802417,0.0,0
Red Willow,NE,-100.47687711801599,40.1758281783961,53872,10724,Suicide,0,1128,10518.4632599776,10,93.24878776575899,0.0,0
Richardson,NE,-95.71754774594329,40.1250435704424,40188,7865,Suicide,0,596,7577.87666878576,15,190.718372536554,0.0,0
Saline,NE,-97.14092156087641,40.5240658106327,71656,14224,Suicide,0,1859,13069.460067491598,3,21.0911136107987,0.0,0
Rock,NE,-99.4499130294313,42.421313754016204,7010,1357,Suicide,0,99,7295.504789977891,2,147.38393515106898,0.0,0
Sheridan,NE,-102.40891935271,42.504750313698004,26192,5246,Suicide,0,427,8139.53488372093,13,247.807853602745,0.0,0
Sherman,NE,-98.976204318459,41.2205893817289,15343,3001,Suicide,0,170,5664.7784071976,4,133.288903698767,0.0,0
Stanton,NE,-97.1939119636375,41.9169353099221,29908,5920,Suicide,0,345,5827.7027027027,8,135.13513513513502,0.0,0
Sarpy,NE,-96.11195395159531,41.1129079545189,892806,187196,Suicide,86,18107,9672.7494177226,93,49.6805487296737,9.63255175256439,0
Sioux,NE,-103.75887815591899,42.4876546623713,6195,1166,Suicide,0,34,2915.95197255575,0,0.0,0.0,0
Churchill,NV,-118.335817651656,39.580892673826604,121057,24909,Suicide,42,1798,7218.274519250071,48,192.70143321691003,34.694400158603,0
Scotts Bluff,NE,-103.707990241059,41.8505871982942,181500,35618,Suicide,18,3169,8897.18681565501,85,238.64338255938,9.91735537190083,0
Saunders,NE,-96.6373794898928,41.2263652002566,105333,21578,Suicide,15,2150,9963.85207155436,13,60.246547409398495,14.24055139415,0
Seward,NE,-97.1395197969186,40.8723794476277,86023,17284,Suicide,0,1252,7243.693589446891,25,144.642443878732,0.0,0
Thurston,NE,-96.5440272686654,42.1581982877707,35686,7224,Suicide,0,778,10769.656699889301,9,124.584717607973,0.0,0
Valley,NE,-98.98187889830619,41.5673207608448,20941,4158,Suicide,0,293,7046.657046657049,3,72.15007215007209,0.0,0
Washington,NE,-96.22200507171699,41.531063948585206,102497,20729,Suicide,10,1888,9108.01292874716,19,91.6590284142988,9.75638311365211,0
Wayne,NE,-97.11926278579399,42.2092862353517,46884,9385,Suicide,0,922,9824.187533297809,6,63.93180607352161,0.0,0
Webster,NE,-98.4999627065189,40.176440847189,17943,3487,Suicide,0,299,8574.70605104675,5,143.389733295096,0.0,0
Wheeler,NE,-98.52818128079191,41.9147670678651,3915,783,Suicide,0,33,4214.55938697318,0,0.0,0.0,0
York,NE,-97.59711776254859,40.872742079339204,69095,13679,Suicide,16,1384,10117.6986621829,9,65.7942832078368,23.1565236268905,0
