name,st_name,crude_rate,deaths_per_100k
Jackson,Louisiana,15.111827523675199,279.471544715447
Iberville,Louisiana,16.354715609667497,255.298206760789
Prairie,Montana,,185.701021355617
Lafayette,Louisiana,15.9679709116797,94.9302344613118
Ravalli,Montana,8.08653544280917,61.635392411998396
Lincoln,Louisiana,6.30050908113376,179.70989688075
Rapides,Louisiana,20.0223583001018,191.287177588547
St. Charles,Louisiana,20.824814091205102,156.30885122410498
Orleans,Louisiana,35.7998286942295,180.18987860892398
Meeker,Minnesota,,142.10662302988501
Richland,Louisiana,10.753108625948201,213.696451644966
Penobscot,Maine,27.3337144283903,38.120777138049796
Silver Bow,Montana,18.4491207840876,191.89460117428
St. Bernard,Louisiana,38.5241739191343,95.250190500381
Ouachita,Louisiana,16.4014669061964,241.389883806653
Logan,Nebraska,,0.0
Terrebonne,Louisiana,29.806946792825798,157.521659228144
Pointe Coupee,Louisiana,15.312004611615501,294.523699953981
Vermilion,Louisiana,13.6820818121751,162.99507654047198
Red River,Louisiana,,355.366027007818
Sabine,Louisiana,10.796266152875098,200.97136158097499
St. James,Louisiana,12.130713099303902,213.31058020477798
St. Helena,Louisiana,28.668080958660603,78.9577575996842
St. Landry,Louisiana,15.3219647546929,273.975938824217
St. Mary,Louisiana,20.0918040894549,222.906703412499
Hall,Nebraska,4.870082434262,171.14077551219998
St. Tammany,Louisiana,28.5610982019167,161.66255150353902
Tangipahoa,Louisiana,27.2676581064603,172.160465426913
Tensas,Louisiana,,115.366866635902
Union,Louisiana,,321.15071467342096
Mecosta,Michigan,9.24171711103923,39.122730306308
Mason,Michigan,20.047561110496602,85.7809497666758
Menominee,Michigan,16.2989397110798,158.033362598771
Vernon,Louisiana,10.2730254059821,181.32366273798698
Washington,Louisiana,53.8370760868629,235.961380265835
Midland,Michigan,10.308265071043099,66.1407475107028
Webster,Louisiana,10.5932203389831,213.875847678665
Hancock,Maine,19.7742802528178,54.5583501554913
West Carroll,Louisiana,19.679756686644602,332.409972299169
West Feliciana,Louisiana,15.5894771029555,179.856115107914
Winn,Louisiana,,251.726121979287
Franklin,Maine,12.6520746072863,23.179575482631897
Missaukee,Michigan,13.306188708368301,99.21947347532742
Knox,Maine,18.6083003077913,10.0573267625465
Lincoln,Maine,20.479692921633,5.7746722873476894
Oxford,Maine,17.7877606255711,58.645968089693795
Somerset,Maine,24.7632748841433,49.5206402028365
Kennebec,Maine,28.2380916994873,33.5235727952119
Ogemaw,Michigan,28.6224037094635,142.877553936277
Muskegon,Michigan,23.214906510914997,168.81186407476102
Sagadahoc,Maine,10.1987047644949,2.7889335118250798
Washington,Maine,41.78114277755971,28.681602345517696
York,Maine,29.172851113989,46.7152440991904
Allegany,Maryland,39.7001665741255,251.36332651670102
Waldo,Maine,16.7431099565694,45.3229258466574
Harford,Maryland,31.649017170784603,79.4704060820307
Calvert,Maryland,32.6780184400523,61.604971629289395
McPherson,Nebraska,,202.429149797571
Genesee,Michigan,36.6943608927039,177.17520138586002
Clare,Michigan,27.45582553784,219.70920840064602
Caroline,Maryland,38.3062554723222,47.895587618990604
Crawford,Michigan,28.944397811803498,35.6404590491126
Cecil,Maryland,49.12855304714001,106.94667250012199
Garrett,Maryland,15.6505171475231,196.45688288412498
Berkshire,Massachusetts,31.126838723673803,163.273146369574
Prince George's,Maryland,12.7418587445022,133.285385785312
Howard,Maryland,13.8867848305812,61.7151278823421
Kent,Maryland,22.4251814401044,175.05921120378997
Queen Anne's,Maryland,26.3522772421734,65.50088326948651
St. Mary's,Maryland,22.332874169440398,88.9789445863801
Montgomery,Maryland,9.567907554111779,122.871870621916
Wicomico,Maryland,25.3607072906181,118.715555598452
Hillsdale,Michigan,14.835953624554401,149.10645762526002
Worcester,Maryland,33.6984645894985,147.29512587038
Barnstable,Massachusetts,36.0619593041723,153.528334663599
Essex,Massachusetts,35.2820965155083,244.47615692099498
Bristol,Massachusetts,41.6488508101668,231.592468025555
Isabella,Michigan,13.8331719463273,95.8896267460499
Ionia,Michigan,15.875486381322998,95.83133684714899
Jackson,Michigan,30.434203013740696,126.17500473156299
Dukes,Massachusetts,27.7206680681004,0.0
Plymouth,Massachusetts,34.7469478452603,220.260091097118
Franklin,Massachusetts,25.1760911996832,136.791108577942
Kalamazoo,Michigan,16.811988476146098,114.688417224389
Nantucket,Massachusetts,,0.0
Alcona,Michigan,,221.047573282076
Alger,Michigan,21.608072775989104,32.938076416337296
Hampden,Massachusetts,31.011159757738103,254.30343159537898
Middlesex,Massachusetts,22.2909047206359,190.109939883316
Hampshire,Massachusetts,21.183396181538,143.629919791084
Branch,Michigan,14.701288200378599,183.836201944068
Norfolk,Massachusetts,25.9798439949037,205.864666973223
Suffolk,Massachusetts,30.1413338836372,191.56444713132197
Chippewa,Michigan,13.2061318711504,58.9038528474658
Worcester,Massachusetts,29.764063215657803,216.945855033938
Rankin,Mississippi,11.9471299675171,144.907935158529
Allegan,Michigan,13.1534768446886,84.6876296779329
Antrim,Michigan,13.7667567242002,72.8862973760933
Alpena,Michigan,12.559570741782201,154.902305932054
Bay,Michigan,23.0587311599685,249.209704633167
Arenac,Michigan,,154.538735469999
Barry,Michigan,9.998666844420741,64.9878147847279
Baraga,Michigan,25.886616619207896,365.452552076989
Berrien,Michigan,20.7179011730217,144.718743684852
Calhoun,Michigan,31.241027502517902,159.512220574095
Otsego,Michigan,24.573244651223696,101.345873196043
Cheboygan,Michigan,12.570216443414399,134.514954897927
Clinton,Michigan,12.552837197387,77.8943400967397
Dickinson,Michigan,29.6694201970674,277.348547882246
Eaton,Michigan,19.4355263085518,119.708346936555
Kalkaska,Michigan,14.8783977110157,77.6139261558931
Huron,Michigan,19.002375296912103,174.30037765081798
Emmet,Michigan,8.43129697436886,104.743378722131
Gogebic,Michigan,,307.692307692308
Grand Traverse,Michigan,14.6007034488169,61.2323822619457
Roscommon,Michigan,21.787952938021697,124.901119946709
Gratiot,Michigan,8.73684619267658,233.35216526246003
Keweenaw,Michigan,,94.5179584120983
Houghton,Michigan,8.79343130681381,106.490303777603
Ingham,Michigan,25.179673968309697,86.1815421024192
Prentiss,Mississippi,8.680624057955,218.896760327947
Iosco,Michigan,22.163295998733503,246.746527639591
Lake,Michigan,,92.8035096600017
Kent,Michigan,13.5195795597664,97.57137094625959
Quitman,Mississippi,,161.955241460542
Iron,Michigan,23.143615032668098,379.54093620097603
Manistee,Michigan,23.7298398644944,77.36786383255959
Macomb,Michigan,36.092795822639204,209.388859139652
Montcalm,Michigan,16.438529383871302,129.91485098923098
Monroe,Michigan,35.528818413010505,119.60132890365401
Newaygo,Michigan,12.4522663124689,85.7492854226215
Harney,Oregon,,81.15785202218309
Oakland,Michigan,22.2001966898929,149.174925889642
Oceana,Michigan,15.218383807639599,177.579627460611
Ontonagon,Michigan,,314.685314685315
Oscoda,Michigan,,218.420094648708
Osceola,Michigan,18.9756594041643,93.7766410912191
Mille Lacs,Minnesota,21.6134435618955,171.252426076036
Ottawa,Michigan,11.8696542397981,112.05153685364799
Saginaw,Michigan,23.043890306930102,245.094180194081
Van Buren,Michigan,16.7419612011693,121.569301108659
Presque Isle,Michigan,,182.655654383736
St. Clair,Michigan,35.0777410435878,142.02403096878
St. Joseph,Michigan,14.1072875622935,121.3831113444
Tuscola,Michigan,14.2645319919668,241.171403962102
Sanilac,Michigan,14.4982167193435,174.884624726743
Shiawassee,Michigan,17.5057769063791,99.8209095446405
Schoolcraft,Michigan,,61.7741536940944
Wexford,Michigan,19.301060352003102,59.4689423448604
Washtenaw,Michigan,19.2407807798893,60.93563401622949
Murray,Minnesota,,85.42836221625579
Wayne,Michigan,38.993218778605794,225.341742585645
Aitkin,Minnesota,19.0386738929011,207.73007679718003
Nicollet,Minnesota,5.94526786404361,113.788877866604
Clay,Minnesota,14.012337226003098,130.796300333219
Anoka,Minnesota,10.419317068453198,103.38422227888
Becker,Minnesota,7.699232445750019,113.29634256165899
Beltrami,Minnesota,14.2979696883043,101.720776468594
Benton,Minnesota,11.517852671641,215.216806476069
Big Stone,Minnesota,,60.10819475055101
Clearwater,Minnesota,22.6711102042667,158.766160127013
Cook,Minnesota,,0.0
Chisago,Minnesota,11.301659521101302,67.1627282207179
Blue Earth,Minnesota,6.626246562634599,48.7783246862667
Carlton,Minnesota,16.8337887808409,119.873992919071
Cass,Minnesota,28.250144695863103,80.59370697471371
Benton,Mississippi,,278.484077975542
Brown,Minnesota,,135.956493921945
Carver,Minnesota,4.38237409140437,37.1114008126445
Cottonwood,Minnesota,,160.77170418006398
Fillmore,Minnesota,,37.974082688565105
Dodge,Minnesota,,19.107671730199698
Chippewa,Minnesota,,271.186440677966
Crow Wing,Minnesota,11.564451501190801,119.898547382984
Grant,Minnesota,,133.958472873409
Dakota,Minnesota,7.83985658798924,83.21270986734909
Houston,Minnesota,,75.26881720430109
Chickasaw,Mississippi,,268.958662223002
Goodhue,Minnesota,9.04233102682128,138.109624514458
Jackson,Minnesota,,101.564086938858
Hennepin,Minnesota,15.066802089867402,119.209096230733
Yazoo,Mississippi,12.3391375668672,188.61569552037702
Cascade,Montana,9.03157144461206,168.374996927464
Itasca,Minnesota,11.036991580982802,95.28030135165079
Kanabec,Minnesota,,110.17934749342
Kandiyohi,Minnesota,10.8021792222431,166.670524780666
Nobles,Minnesota,,217.300846086273
Pennington,Minnesota,,113.32247326297899
Kittson,Minnesota,,465.33271288971605
Greene,Mississippi,,220.815545414397
Olmsted,Minnesota,9.92125655325104,47.38049060918679
Otter Tail,Minnesota,8.25897389131879,117.454805433561
Koochiching,Minnesota,,81.77283506419171
Lake,Minnesota,,140.96419509444598
Thomas,Nebraska,,138.504155124654
Lac qui Parle,Minnesota,,241.582364487392
Chouteau,Montana,,88.7311446317658
Garfield,Montana,,158.98251192368798
Lincoln,Minnesota,,35.4672814328782
Lake of the Woods,Minnesota,,26.7379679144385
Ramsey,Minnesota,15.1312674355565,136.647520265445
Lyon,Minnesota,,160.948417994818
Glacier,Montana,27.768034607740002,210.86308441794498
Le Sueur,Minnesota,,55.388236923183406
Red Lake,Minnesota,,98.64364981504309
Lake,Montana,16.7968986206387,85.36345131000071
Lewis and Clark,Montana,11.010954411672802,84.9752275607789
Marshall,Minnesota,,160.668380462725
Mower,Minnesota,12.6788349672125,72.3877989116869
Morrison,Minnesota,17.006906018622598,134.787036482358
Norman,Minnesota,,125.490196078431
Pipestone,Minnesota,,252.027175104098
Polk,Minnesota,10.756430130659,191.302129830379
Pine,Minnesota,13.724575224396801,50.711653537983
Pope,Minnesota,,44.448395412925606
Waseca,Minnesota,,85.9660434128519
Redwood,Minnesota,13.0259215839521,177.98286090968998
Rice,Minnesota,8.51933889930141,111.987099086185
Renville,Minnesota,,274.951883420401
St. Louis,Minnesota,17.1808605213792,126.588637162807
Roseau,Minnesota,,112.10023079459299
Stevens,Minnesota,,81.5910249872514
Grenada,Mississippi,,356.489064457077
Sherburne,Minnesota,10.2791429764543,71.98831732450279
Swift,Minnesota,,194.25857975393902
Adams,Mississippi,13.4241916718872,234.581174860717
Scott,Minnesota,6.822422099078279,66.4371564897022
Sibley,Minnesota,,47.090480995627296
Franklin,Mississippi,,220.40710488785197
Noxubee,Mississippi,,249.59201305558202
Steele,Minnesota,5.98401723396963,27.285874102976898
Stearns,Minnesota,10.3799577112834,117.957473226758
George,Mississippi,16.8470707155793,167.34693877551
Todd,Minnesota,,121.63477132663
Traverse,Minnesota,,92.0527769254373
Watonwan,Minnesota,,73.4147012939341
Wabasha,Minnesota,,13.8715494520738
Wadena,Minnesota,,131.559713492179
Wilkin,Minnesota,,161.108425970678
Washington,Minnesota,8.27067313827148,91.06843468983391
Kemper,Mississippi,,205.29665366454498
Liberty,Montana,,42.7899015832264
Winona,Minnesota,12.567353158332901,95.0796291894462
Lawrence,Mississippi,,135.07071349118098
Wright,Minnesota,5.418308464300869,78.04765242778791
Amite,Mississippi,,235.82987720582298
Lincoln,Montana,,45.045045045045
Madison,Montana,,69.7674418604651
Yellow Medicine,Minnesota,,175.095272427644
Alcorn,Mississippi,13.962955205765601,154.249993234649
Meagher,Montana,,375.93984962406
Mineral,Montana,,0.0
Attala,Mississippi,,357.653791130186
Calhoun,Mississippi,,153.192674604833
Missoula,Montana,10.013345372367,65.2173913043478
Arthur,Nebraska,,0.0
Bolivar,Mississippi,,362.41347786339304
Clarke,Mississippi,15.070643642072199,398.94472685155404
Carroll,Mississippi,,221.172212727456
Choctaw,Mississippi,,170.523751522534
Claiborne,Mississippi,,289.274588340009
Coahoma,Mississippi,23.5258532322842,253.118785029832
Clay,Mississippi,,196.72810105611902
Covington,Mississippi,14.5098770806127,391.714960291908
Copiah,Mississippi,,174.59469089613398
Hinds,Mississippi,8.21964894626591,147.515527950311
Holmes,Mississippi,,399.76484420928904
DeSoto,Mississippi,17.0338599067226,107.05885533536998
Jones,Mississippi,11.4420168461694,176.21662897588797
Forrest,Mississippi,11.3528355686979,168.231037291213
Hancock,Mississippi,25.2625809794174,130.164595230097
Harrison,Mississippi,17.037973013032598,102.84505959246401
Leake,Mississippi,13.151665000789098,294.040200122882
Humphreys,Mississippi,,310.019841269841
Thayer,Nebraska,,59.964021587047796
Grant,Nebraska,,642.054574638844
Itawamba,Mississippi,8.49689863199932,277.896536981616
Issaquena,Mississippi,,452.147701582517
Jasper,Mississippi,,238.051638893975
Jackson,Mississippi,18.7526789541363,135.081501493556
Lee,Mississippi,9.38830498847586,174.399550540756
Jefferson,Mississippi,,300.429184549356
Jefferson Davis,Mississippi,,278.576563623293
Lamar,Mississippi,12.440579861975,102.61591651800501
Lauderdale,Mississippi,8.774419985031871,267.116357504216
Lafayette,Mississippi,,188.822451359707
Newton,Mississippi,12.063285853477499,228.375677990294
Lincoln,Mississippi,9.275416089368631,260.59204169472696
Leflore,Mississippi,7.97771558114334,390.306212965263
Madison,Mississippi,5.37928782071602,162.789822342668
Lowndes,Mississippi,10.0956393568405,211.622152060756
Marion,Mississippi,22.931064475827498,301.143531518333
Neshoba,Mississippi,13.621658436914698,549.4882890308401
Marshall,Mississippi,,206.834022780076
Montgomery,Mississippi,,368.286445012788
Monroe,Mississippi,7.256934559197051,317.712470214456
Panola,Mississippi,12.8694858640397,245.671502105756
Scott,Mississippi,7.7661677492233805,195.56250888920502
Sharkey,Mississippi,,393.42744735015
Warren,Mississippi,6.368020649368289,226.967232982966
Pearl River,Mississippi,25.3272644383498,192.67128837669898
Smith,Mississippi,,163.357627544609
Simpson,Mississippi,11.086310623641902,270.087778528022
Stone,Mississippi,18.7253541294913,147.251308900524
Tippah,Mississippi,,236.20258914376598
Tishomingo,Mississippi,24.6257400547923,314.708765412991
Sunflower,Mississippi,,314.615690959777
Deuel,Nebraska,,0.0
Tallahatchie,Mississippi,,253.45788978202597
Walthall,Mississippi,,265.994680106398
Tate,Mississippi,23.960366734554402,225.980721019738
Union,Mississippi,9.85922436073493,229.047371160854
Tunica,Mississippi,,228.405315614618
Yalobusha,Mississippi,,289.065080938223
Wayne,Mississippi,14.665623777864699,183.32259822623
Washington,Mississippi,6.366642190464469,284.679678425835
Webster,Mississippi,,247.70358138094699
Adair,Missouri,13.3800322694896,27.6210393402517
Audrain,Missouri,,196.943437844651
Box Butte,Nebraska,,83.46471297412592
Wilkinson,Mississippi,,289.687137891078
Winston,Mississippi,13.1339885734299,395.43302701197405
Atchison,Missouri,,116.663426015944
Andrew,Missouri,,90.3342366757001
Barry,Missouri,10.0684092472745,114.560339769203
Butler,Missouri,25.7048984189151,56.499835208814
Carter,Missouri,,133.734536944166
Barton,Missouri,,76.56967840735071
Bollinger,Missouri,,98.9038160389022
Dallas,Missouri,,118.49745230477501
Caldwell,Missouri,,88.6917960088692
Bates,Missouri,25.578251178426598,98.93643334157801
Benton,Missouri,14.788680321548199,102.864784241115
Boone,Missouri,13.030260797837201,33.247812570997894
Worth,Missouri,,49.6770988574267
Buchanan,Missouri,11.007278281966,137.356348152557
Daviess,Missouri,,120.80212611741999
Callaway,Missouri,16.4749780704684,75.9895402632814
Franklin,Nebraska,,100.70493454179301
Clinton,Missouri,14.628152366835101,294.305194486683
Camden,Missouri,17.3950276982364,157.650361731994
Christian,Missouri,13.5008384731262,71.11010779389359
Cedar,Missouri,,62.722140915743296
Cape Girardeau,Missouri,13.2503656591292,139.468245616259
Carroll,Missouri,,207.397165572071
Cass,Missouri,14.396467029172301,65.22972206466251
Dade,Missouri,,158.709165454305
Chariton,Missouri,,40.3985995152168
Beaverhead,Montana,,84.6292182375965
Clark,Missouri,,88.2742386346918
Clay,Missouri,12.6915950746591,49.2102357290316
Cole,Missouri,11.475905814111199,135.513714248485
Crawford,Missouri,19.7470729078388,100.33444816053499
Cooper,Missouri,,118.583770963917
DeKalb,Missouri,,183.310751574081
Dent,Missouri,25.787817834854803,70.6350735246902
Dunklin,Missouri,24.2916042963313,54.9243074388109
Douglas,Missouri,,174.440652256352
Greene,Missouri,26.101616292393498,128.972383532479
Gasconade,Missouri,27.0405473006774,224.398204814361
Franklin,Missouri,29.7463973807617,126.001519712986
Gentry,Missouri,,289.149292345153
Grundy,Missouri,25.8336314136958,304.568527918782
Harrison,Missouri,,131.704980842912
Henry,Missouri,11.0224214422838,128.299120234604
Hickory,Missouri,27.853362757911402,104.77787091366301
Knox,Missouri,,50.5178075271533
Holt,Missouri,,227.117874176698
Howard,Missouri,,39.996000399959996
Howell,Missouri,9.96616487026545,102.20106189396
Iron,Missouri,29.5176810909735,9.876543209876539
Jasper,Missouri,10.7363995819514,159.07292628247401
Jackson,Missouri,17.3897118189667,43.5270571868719
Lawrence,Missouri,15.675864915846699,159.040542302177
Jefferson,Missouri,38.419510678390296,74.63979633998429
Pershing,Nevada,,237.91821561338298
Johnson,Missouri,5.559591407095519,64.7404831489771
Laclede,Missouri,12.3903175300465,159.561067099628
Lewis,Missouri,,30.6873977086743
Lafayette,Missouri,14.089166043884699,140.638375932494
Livingston,Missouri,21.15422754016,210.15301766598802
Polk,Missouri,18.4053362781871,77.7629164204174
Linn,Missouri,,83.8926174496644
Lincoln,Missouri,26.6109514853586,40.6690051344619
Pulaski,Missouri,17.8446678613735,64.6301822951318
McDonald,Missouri,11.4066105695408,105.09261286508699
Macon,Missouri,,66.1506912747238
Madison,Missouri,17.842660178426602,107.544672402383
Maries,Missouri,29.233190915223698,80.48752443371279
Stoddard,Missouri,13.5233819273524,120.585701981051
Marion,Missouri,18.065591995553103,126.182965299685
Mercer,Missouri,,55.2944429084877
Miller,Missouri,8.72849615946169,175.65088410945
Randolph,Missouri,,96.9775335380637
Mississippi,Missouri,21.7425966458421,159.332321699545
Moniteau,Missouri,,167.369204066452
Monroe,Missouri,,80.98102730217491
Montgomery,Missouri,17.2010458235861,86.57259111765221
Morgan,Missouri,11.866267169005301,164.832501090803
Newton,Missouri,11.625402187627198,103.029054193283
Ozark,Missouri,,109.003706126008
New Madrid,Missouri,21.283030703572198,240.103068634341
Phelps,Missouri,19.667001899653602,240.05563906400698
Nodaway,Missouri,,99.5835596596053
Oregon,Missouri,18.6039589224587,28.4927343527401
Pike,Missouri,,92.8860233854224
Osage,Missouri,,73.44840249724571
Lincoln,Nevada,,19.293845263361
St. Clair,Missouri,,63.85016494625939
Pemiscot,Missouri,11.7229171306988,145.523568490984
Platte,Missouri,9.93179491856942,33.5191250550671
Pettis,Missouri,11.331819276368899,162.970311060724
Perry,Missouri,18.7412150554428,114.966555183946
Ralls,Missouri,,97.00261907071491
Putnam,Missouri,,42.589437819420795
St. Charles,Missouri,20.095484308861398,85.5674565073553
Ray,Missouri,16.6300513781061,73.8552437223043
Reynolds,Missouri,,47.8468899521531
Ripley,Missouri,17.5047043893046,75.2558699578567
Ste. Genevieve,Missouri,21.2067772395473,67.0615848887895
Shelby,Missouri,,84.3170320404722
St. Francois,Missouri,32.480812260905104,123.484341292866
St. Louis,Missouri,24.072084186261502,167.269325742679
St. Louis,Missouri,24.072084186261502,115.777706802938
St. Louis,Missouri,55.142380454146995,167.269325742679
St. Louis,Missouri,55.142380454146995,115.777706802938
Stone,Missouri,17.8865735713099,97.02053079619431
Saline,Missouri,10.4220948410631,131.804402267036
Banner,Nebraska,,0.0
Scotland,Missouri,,61.1995104039168
Schuyler,Missouri,,21.4592274678112
Blaine,Nebraska,,0.0
Sullivan,Missouri,,213.49975365413002
Scott,Missouri,13.942320105341999,185.475444096134
Shannon,Missouri,,122.458976242959
Taney,Missouri,17.1055887962033,121.584894864826
Custer,Montana,,122.78547623223999
Texas,Missouri,9.34484826302633,82.6836758799905
Vernon,Missouri,12.558566391344302,155.619316247629
Warren,Missouri,27.1143281541037,33.661533282841
Washington,Missouri,28.074340854582896,165.79053780833001
Wayne,Missouri,24.091306049929198,69.9137730132836
Webster,Missouri,20.4992352208398,116.18508789654499
Wright,Missouri,10.92251567381,131.226420252611
Daniels,Montana,,355.029585798817
Broadwater,Montana,,48.100048100048106
Big Horn,Montana,,518.056911179518
Dawson,Montana,,313.479623824451
Deer Lodge,Montana,,98.46827133479209
Blaine,Montana,,359.227660529861
Carbon,Montana,,102.564102564103
Carter,Montana,,399.361022364217
Gallatin,Montana,4.7871169109692,38.450110981002204
Petroleum,Montana,,205.338809034908
Phillips,Montana,,328.780981284775
Judith Basin,Montana,,49.825610363726994
Roosevelt,Montana,40.8743557846099,472.555434387495
Sanders,Montana,,82.5559316436886
McCone,Montana,,0.0
Musselshell,Montana,,172.674293114613
Park,Montana,17.272222564925002,42.153438516199
Treasure,Montana,,143.67816091953998
Powder River,Montana,,356.718192627824
Valley,Montana,,135.208220659816
Pondera,Montana,,50.7528336998816
Powell,Montana,,101.59651669085599
Richland,Montana,,120.336943441637
Sweet Grass,Montana,,160.556596200161
Rosebud,Montana,,447.57748685241097
Teton,Montana,,81.34049129656741
Sheridan,Montana,,151.103052281656
Stillwater,Montana,,124.455507156192
Toole,Montana,,168.918918918919
Boone,Nebraska,,77.0416024653313
Wheatland,Montana,,282.220131702728
Wibaux,Montana,,515.9958720330239
Yellowstone,Montana,15.311881513876902,109.113453192808
Adams,Nebraska,,117.973408156108
Antelope,Nebraska,,95.26833915528739
Brown,Nebraska,,67.68189509306261
Boyd,Nebraska,,156.331422615946
Buffalo,Nebraska,4.88168027435043,110.755351497211
Butler,Nebraska,,137.225548902196
Burt,Nebraska,,154.822727976467
Cass,Nebraska,,53.3373971350198
Torrance,New Mexico,32.260145815859104,58.210982472026394
Cedar,Nebraska,,130.921209235896
Chase,Nebraska,,76.4525993883792
Cherry,Nebraska,,105.466690103709
Cheyenne,Nebraska,,168.350168350168
Clay,Nebraska,,177.333548283089
Colfax,Nebraska,,186.758801008498
Cuming,Nebraska,,101.740899841736
Dawes,Nebraska,,209.570380719525
Custer,Nebraska,,167.022362438526
Dakota,Nebraska,,284.629981024668
Dawson,Nebraska,,122.907395634668
Dixon,Nebraska,,141.94464158978002
Dodge,Nebraska,,142.21249829071502
Frontier,Nebraska,,38.06623524933379
Dundy,Nebraska,,236.266981689309
Douglas,Nebraska,9.435311039349928,100.29282705000799
Fillmore,Nebraska,,164.774807762724
Furnas,Nebraska,,85.5431993156544
Gage,Nebraska,,74.3736345465532
Garden,Nebraska,,54.4365813826892
Garfield,Nebraska,,152.361604875571
Gosper,Nebraska,,201.005025125628
Hamilton,Nebraska,,160.875160875161
Harlan,Nebraska,,0.0
Hayes,Nebraska,,0.0
Hitchcock,Nebraska,,108.616944243302
Union,New Mexico,,197.092880019709
Hooker,Nebraska,,293.255131964809
Howard,Nebraska,,232.73855702094602
Holt,Nebraska,,139.068242773418
Keith,Nebraska,,37.341299477221796
Jefferson,Nebraska,,14.192449616803902
Johnson,Nebraska,,138.039834352199
Kearney,Nebraska,,61.5858352578907
Madison,Nebraska,,113.96336077950899
Kimball,Nebraska,,165.19823788546302
Keya Paha,Nebraska,,0.0
Pawnee,Nebraska,,38.2701875239189
Knox,Nebraska,,108.017282765242
Lancaster,Nebraska,7.5506766567927,42.9345952552571
Lincoln,Nebraska,8.45137081234576,117.43140287563699
Merrick,Nebraska,,167.633784655061
Morrill,Nebraska,,323.13657906075
Nance,Nebraska,,284.171639670361
Perkins,Nebraska,,380.49117952265703
Nemaha,Nebraska,,186.460126219162
Nuckolls,Nebraska,,24.108003857280604
Otoe,Nebraska,,24.981264051961002
Phelps,Nebraska,,88.55435023245519
Pierce,Nebraska,,279.798545047566
Platte,Nebraska,6.063840108664009,137.436510307738
Polk,Nebraska,,172.645309802417
Red Willow,Nebraska,,93.24878776575899
Richardson,Nebraska,,190.718372536554
Saline,Nebraska,,21.0911136107987
Rock,Nebraska,,147.38393515106898
Sheridan,Nebraska,,247.807853602745
Wheeler,Nebraska,,0.0
Sherman,Nebraska,,133.288903698767
Stanton,Nebraska,,135.13513513513502
Sarpy,Nebraska,7.16841060655954,49.6805487296737
Sioux,Nebraska,,0.0
Churchill,Nevada,29.7380572788025,192.70143321691003
Scotts Bluff,Nebraska,9.91735537190083,238.64338255938
Saunders,Nebraska,,60.246547409398495
Seward,Nebraska,,144.642443878732
Thurston,Nebraska,,124.584717607973
Valley,Nebraska,,72.15007215007209
Washington,Nebraska,,91.6590284142988
Wayne,Nebraska,,63.93180607352161
Webster,Nebraska,,143.389733295096
York,Nebraska,14.4728272668066,65.7942832078368
Valencia,New Mexico,27.3989925601197,104.318798247444
Esmeralda,Nevada,,0.0
Clark,Nevada,18.662062801042897,139.497025431075
Cortland,New York,17.4131519048744,115.592358294277
Douglas,Nevada,17.080344273085498,57.253859523566106
Elko,Nevada,11.451343242562402,75.7891545719807
Griggs,North Dakota,,89.64589870013451
Eureka,Nevada,,0.0
Humboldt,Nevada,15.3388710590901,77.2384290891807
Lander,Nevada,,144.613159797542
Mineral,Nevada,,88.79023307436181
Lyon,Nevada,23.926754223632898,90.4190575552078
Nye,Nevada,32.1499104395352,141.865313930744
Storey,Nevada,,48.508367693427104
Belknap,New Hampshire,33.2749100589065,138.655530724434
Guernsey,Ohio,29.5879118076174,69.45337620578779
Washoe,Nevada,21.218226147471498,124.491271825738
Carson City,Nevada,29.9331250182519,178.839688103584
Coos,New Hampshire,31.620153420984398,79.20666603301329
Carroll,New Hampshire,28.892536513466396,10.222858311183801
Grafton,New Hampshire,15.8823187290566,15.5752842489375
White Pine,Nevada,22.636539490472103,52.1920668058455
Bernalillo,New Mexico,27.270070905138898,110.436873546835
Cheshire,New Hampshire,25.509466115802496,18.400473155024
Hillsborough,New Hampshire,38.736808331544,126.37132066422899
Wyoming,Pennsylvania,34.1024524742418,134.358438456371
Merrimack,New Hampshire,26.206331180830396,61.4303360173326
Strafford,New Hampshire,35.7053370082686,40.5716779068076
Los Alamos,New Mexico,18.5887833094595,10.325778305539801
Burlington,New Jersey,27.5943602298846,152.464696227004
Luna,New Mexico,16.4362847421969,231.979417098992
Rockingham,New Hampshire,28.990499530629997,56.8165310279595
Sullivan,New Hampshire,18.579158828584003,30.1302554118574
Roosevelt,New Mexico,,237.83783783783798
Bergen,New Jersey,12.839821417886801,262.925846543989
Hamilton,New York,,22.6449275362319
Atlantic,New Jersey,38.2071832454863,174.460499867258
Camden,New Jersey,40.668133909145006,195.865113698514
Cape May,New Jersey,38.4603942934124,173.83935071002497
Cumberland,New Jersey,40.4905586918435,195.951232887706
Curry,New Mexico,16.3414323066131,122.564039710749
Essex,New Jersey,25.186818914775802,315.153790794455
Gloucester,New Jersey,36.0675656587405,167.674772661811
Hudson,New Jersey,16.284924820880597,274.691362614907
Eddy,New Mexico,27.575037261205395,165.925419089976
Ocean,New Jersey,33.028738709985106,268.45151238664903
Catron,New Mexico,,85.05812305075129
Hunterdon,New Jersey,14.856135104568,118.194756012254
Chaves,New Mexico,22.9723810719832,193.453532461503
Morris,New Jersey,14.9302852005555,212.668625278289
Mercer,New Jersey,21.3612898990693,218.545028985113
